Movie Title,Rating,Actors
Гонка,8.1,"Chris Hemsworth, Daniel Brühl, Olivia Wilde, Alexandra Maria Lara, Pierfrancesco Favino, David Calder, Natalie Dormer, Stephen Mangan, Christian McKay, Alistair Petrie, Julian Rhind-Tutt, Colin Stinton, Jamie de Courcey, Augusto Dallara, Ilario Calvo, Patrick Baladi, Vincent Riotta, Martin Savage, Jamie Sives, Simon Taylor, Robert Christopher Austin, Tom Wlaschiha, Cristian Solimeno, James Norton, Joséphine de La Baume, Geoffrey Streatfeild, Julien Vialon, Douglas Reith, Polly Brindle, Brooke Johnston, Hannah Britland, Lisa McAllister, Hans-Eckart Eckhardt, Vanessa Zachos, Xavier Laurent, Val Jobara, Zack Niizato, Akira Koieyama, Klaus D. Mund, Folker Banik, Andreas Engelmann, Christopher Wolert, Jochen Kolenda, Roger Nevares, Vanda Dadras, Raffaello Degruttola, Luca Matteo Zizzari, Alastair Caldwell, Alan Bayer, Joe Ferrara, Bob Constanduros, Christian Feist, Marco Canadea, Eiji Mihara, Demetri Goritsas, Jay Simpson, Philippe Spall, Erich Redman, Marcello Walton, Masashi Fujimoto, Roberto Cavazos, Paolo Barone, Francesco Fronte, Morris Minelli, Luca Naddeo, Marco Napoli, Cristian Stelluti, Scott Hopkins, Matthew Watkinson, Anthony Wolfe, Jeremy Wolfe, Mark Postgate"
Телесеть,8.1,"Faye Dunaway, William Holden, Peter Finch, Robert Duvall, Wesley Addy, Ned Beatty, Arthur Burghardt, Bill Burrows, John Carpenter, Jordan Charney, Kathy Cronkite, Ed Crowley, Jerome Dempsey, Conchata Ferrell, Gene Gross, Stanley Grover, Cindy Grover, Darryl Hickman, Mitchell Jason, Paul Jenkins, Ken Kercheval, Kenneth Kimmins, Lynn Klugman, Carolyn Krigbaum, Zane Lasky, Michael Lipton, Michael Lombard, Pirie MacDonald, Russ Petranto, Bernard Pollock, Roy Poole, William Prince, Sasha von Scherler, Lane Smith, Ted Sorel, Beatrice Straight, Fred Stuthman, Cameron Thomas, Marlene Warfield, Lydia Wilen, Lee Richardson"
Волшебник страны Оз,8.1,"Judy Garland, Frank Morgan, Ray Bolger, Bert Lahr, Jack Haley, Billie Burke, Margaret Hamilton, Charley Grapewin, Pat Walshe, Clara Blandick, Terry, The Singer Midgets"
Суперсемейка,8.0,"Craig T. Nelson, Holly Hunter, Samuel L. Jackson, Jason Lee, Dominique Louis, Teddy Newton, Jean Sincere, Eli Fucile, Maeve Andrews, Wallace Shawn, Spencer Fox, Lou Romano, Wayne Canney, Sarah Vowell, Michael Bird, Elizabeth Peña, Bud Luckey, Brad Bird, Bret 'Brook' Parker, Kimberly Adair Clark, John Ratzenberger, Mark Andrews, Nicholas Bird, Louis Martin Braga III, Mary Elizabeth Clark, Pete Docter, Louis Gonzales, Elizabeth Greenberg, Juliet Greenberg, Billy Guardino, Dennis 'D.J.' Jennings, Ollie Johnston, Bradford Lewis, Ted Mathot, Jazzie Mahannah, Randy Nelson, Bob Peterson, Jeff Pidgeon, Juliet Pokorny, Joe Ranft, Lori Richardson, A.J. Riebli III, Katherine Ringgold, Stephen Schaffer, Bob Scott, Peter Sohn, Andrew Stanton, Frank Thomas, Pamela Gaye Walker, Patrick Walker, Deirdre Warin"
Останься со мной,8.1,"Wil Wheaton, River Phoenix, Corey Feldman, Jerry O'Connell, Kiefer Sutherland, Casey Siemaszko, Gary Riley, Bradley Gregg, Jason Oliver Lipsett, Marshall Bell, Frances Lee McCain, Bruce Kirby, William Bronder, Scott Beach, Richard Dreyfuss, John Cusack, Madeleine Swift, Popeye, Geanette Bobst, Art Burke, Matt Williams, Andy Lindberg, Dick Durock, O.B. Babbs, Charlie Owens, Kenneth Hodges, John Hodges, Susan Thorpe, Korey Scott Pollard, Rick Elliott, Kent W. Luttrell, Chance Quinn, Jason Naylor"
Хатико: самый верный друг,8.1,"Richard Gere, Joan Allen, Cary-Hiroyuki Tagawa, Sarah Roemer, Jason Alexander, Erick Avari, Davenia McFadden, Robbie Sublett, Kevin DeCoste, Rob Degnan, Tora Hallström, Donna Sorbello, Frank S. Aronson, Troy Doherty, Ian Sherman, Timothy Crowe, Denece Ryland, Blake Friedman, Bates Wilder, Daniel Kirby, Gloria Crist, Rich Tretheway, Thomas Tynell"
Звуки музыки,8.1,"Julie Andrews, Christopher Plummer, Eleanor Parker, Richard Haydn, Peggy Wood, Charmian Carr, Heather Menzies-Urich, Nicholas Hammond, Duane Chase, Angela Cartwright, Debbie Turner, Kym Karath, Anna Lee, Portia Nelson, Ben Wright, Daniel Truhitte, Norma Varden, Gilchrist Stuart, Marni Nixon, Evadne Baker, Doris Lloyd"
Мой отец и мой сын,8.2,"Çetin Tekindor, Fikret Kuskan, Hümeyra, Ege Tanman, Serif Sezer, Yetkin Dikinciler, Binnur Kaya, Mahmut Gökgöz, Nergis Çorakçi, Bilge Sen, Tuba Büyüküstün, Özge Özberk, Erdal Tosun, Halit Ergenç, Tugyan Akay Kavukçu, Ege Kaya, Muzaffer Demirel, Burak Akçakaya, Ali Çolpan, Ertugrul Gündüz, Aladdin Sakar, Sencar Sagdic"
Служанка,8.1,"Kim Tae-ri, Lee Yong-nyeo, Yoo Min-chae, Lee Dong-hwi, Kim Hae-sook, Kim Min-hee, Ha Jung-woo, Lee Kyu-jung, Kim Si-eun, Ha Si-yeon, Rina Takagi, Cho Jin-woong, Won Geun-hee, Kim Jong-dae, Jang Han-sun, Kim Eun-yeong, Kim Ri-woo, Shinsuke Fujimoto, Katsuhiro Nagano, Lee Ji-Ha, Tomomitsu Adachi, Takashi Kakizawa, Seo-Yoon Hwang, Shin-hye Park, Jo Eun-hyung, Moon So-ri, Lee Ji-hye, So-Yeon Heo, Lee Yoon-jae, Jong-Ryul Choi, Joon-woo Kim, Il-Hyuk Bae, Soo-Woong Kim, Yong-Hyun Jo, Park Ki-ryung, Choi Byung-mo, Chang-Hyun Han, Kim In-woo, Kwon Hyeok, Hyung-tae Im, Ha-na Han, Jeong Ha-dam, Oh Man-seok, Byung-gwi Kim, In-su Kim, Alexander Scarborough, Jin-Chul Kim, Do-Hyung Kim, Eun-ji Hong, Da-eun Song, Jeong In-gyeom, Gyeong-min Nam, Ahn Seong-bong, Wook-Hyun Sun, In-Chul Lee"
Быть или не быть,8.1,"Carole Lombard, Jack Benny, Robert Stack, Felix Bressart, Lionel Atwill, Stanley Ridges, Sig Ruman, Tom Dugan, Charles Halton, George Lynn, Henry Victor, Maude Eburne, Halliwell Hobbes, Miles Mander"
В диких условиях,8.1,"Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone, Brian H. Dierker, Catherine Keener, Vince Vaughn, Kristen Stewart, Hal Holbrook, Jim Gallien, James O'Neill, Malinda McCollum, Paul Knauls, Zach Galifianakis, Craig Mutsch, Jim Beidler, John Decker, John Hofer, Jerry Hofer, Terry Waldner, Robin Mathews, Candice Campos, Steven Wiig, Thure Lindhardt, Signe Egholm Olsen, Floyd Wall, Bryce Walters, Jim Davis, Cheryl Francis Harrington, R.D. Call, Haley Ramm, Merritt Wever, Everett 'Insane Wayne' Smith, John Jabaley, Leonard Knight, Matt Contreras, Denise Sitton, Bart the Bear, Sharon Olds, Carine McCandless"
Битва за Алжир,8.1,"Brahim Hadjadj, Jean Martin, Yacef Saadi, Samia Kerbash, Ugo Paletti, Fouzia El Kader, Mohamed Ben Kassen"
День сурка,8.0,"Bill Murray, Andie MacDowell, Chris Elliott, Stephen Tobolowsky, Brian Doyle-Murray, Marita Geraghty, Angela Paton, Rick Ducommun, Rick Overton, Robin Duke, Carol Bivins, Willie Garson, Ken Hudson Campbell, Les Podewell, Rod Sell, Tom Milanovich, John M. Watson Sr., Peggy Roeder, Harold Ramis, David Pasquesi, Lee Sellars, Chet Dubowski, C.O. Erickson, Sandy Maschmeyer, Leighanne O'Neil, Evangeline Binkley, Samuel Mages, Ben Zwick, Hynden Walch, Michael Shannon, Timothy Hendrickson, Martha Webster, Angela Gollan, Shaun Chaiyabhat, Dianne B. Shaw, Barbara Ann Grimes, Ann Heekin, Lucina Paquet, Brenda Pickleman, Amy Murdoch, Eric Saiet, Lindsay Albert, Roger Adler, Ben A. Fish, Don Riozz McNichols, Brian Willig, Richard Henzel, Rob Riley, Scooter"
Гроздья гнева,8.1,"Henry Fonda, Jane Darwell, John Carradine, Charley Grapewin, Dorris Bowdon, Russell Simpson, O.Z. Whitehead, John Qualen, Eddie Quillan, Zeffie Tilbury, Frank Sully, Frank Darien, Darryl Hickman, Shirley Mills, Roger Imhof, Grant Mitchell, Charles D. Brown, John Arledge, Ward Bond, Harry Tyler, William Pawley, Charles Tannen, Selmer Jackson, Charles Middleton, Eddy Waller, Paul Guilfoyle, David Hillary Hughes, Cliff Clark, Joe Sawyer, Frank Faylen, Adrian Morris, Hollis Jewell, Robert Homans, Irving Bacon, Kitty McHugh"
Стальной гигант,8.1,"Jennifer Aniston, Harry Connick Jr., Vin Diesel, James Gammon, Cloris Leachman, Christopher McDonald, John Mahoney, Eli Marienthal, M. Emmet Walsh, Jack Angel, Bob Bergen, Mary Kay Bergman, Michael Bird, Devon Cole Borisoff, Rodger Bumpass, Robert Clotworthy, Jennifer Darling, Zack Eginton, Paul Eiding, Bill Farmer, Charles Howerton, Ollie Johnston, Sherry Lynn, Mickie McGowan, Ryan O'Donohue, Phil Proctor, Frank Thomas, Patti Tippo, Brian Tochi"
Сука любовь,8.0,"Emilio Echevarría, Gael García Bernal, Goya Toledo, Álvaro Guerrero, Vanessa Bauche, Jorge Salinas, Marco Pérez, Rodrigo Murray, Humberto Busto, Gerardo Campbell, Rosa María Bianchi, Dunia Saldívar, Adriana Barraza, José Sefami, Lourdes Echevarría, Laura Almela, Ricardo Dalmacci, Gustavo Sánchez Parra, Dagoberto Gama, Gustavo Muñoz, Carlo Bernal, Rodrigo Ostap, Edgar González, Hilda González, Patricio Castillo, Ana María González, Roberto Medina, Ángeles Marín, Carlos Samperio, Kazuyo Togawa, Gema Aparicio, Adriana Varone, Bruno Salgado, Adriana Islas, Regina Abad, Leoncio Torres, Luisa Geliz, Jean Paul Bierry, Alma Rocío González, Mauricio Martínez, Juan Manuel Ramos, Ernesto Bog, José Luis Barraza, Jorge Arellano, Jonathan Herrera, Heriberto Castillo"
Ребекка,8.1,"Laurence Olivier, Joan Fontaine, George Sanders, Judith Anderson, Nigel Bruce, Reginald Denny, C. Aubrey Smith, Gladys Cooper, Florence Bates, Melville Cooper, Leo G. Carroll, Leonard Carey, Lumsden Hare, Edward Fielding, Philip Winter, Forrester Harvey"
Хладнокровный Люк,8.1,"Paul Newman, George Kennedy, J.D. Cannon, Lou Antonio, Robert Drivas, Strother Martin, Jo Van Fleet, Clifton James, Morgan Woodward, Luke Askew, Marc Cavell, Richard Davalos, Robert Donner, Warren Finnerty, Dennis Hopper, John McLiam, Wayne Rogers, Harry Dean Stanton, Charles Tyner, Ralph Waite, Anthony Zerbe, Buck Kartalian, Joy Harmon"
Прислуга,8.1,"Emma Stone, Viola Davis, Bryce Dallas Howard, Octavia Spencer, Jessica Chastain, Ahna O'Reilly, Allison Janney, Anna Camp, Eleanor Henry, Emma Henry, Christopher Lowell, Cicely Tyson, Mike Vogel, Sissy Spacek, Brian Kerwin, Wes Chatham, Aunjanue Ellis-Taylor, Ted Welch, Shane McRae, Roslyn Ruff, Tarra Riggs, Leslie Jordan, Mary Steenburgen, Tiffany Brouwer, Carol Lee, Carol Sutton, Millicent Bolton, Ashley Johnson, Ritchie Montgomery, Don Brock, Florence 'Flo' Roach, Nelsan Ellis, David Oyelowo, LaChanze, Dana Ivey, Becky Fly, Sheerene Whitfield, Cleta Elaine Ellington, Henry Carpenter, John Taylor, Charles Cooper, Diana Cooper, Coyt Bailey, Wade Cottonfield, Kelsey Scot, Amy Beckwith, Sloane Fair, Anna Jennings, Lauren Miller, Elizabeth Smith, Mary Taylor Killebrew, Kathryn Ursy, Stephanie Ward"
Это случилось однажды ночью,8.1,"Clark Gable, Claudette Colbert, Walter Connolly, Roscoe Karns, Jameson Thomas, Alan Hale, Arthur Hoyt, Blanche Friderici, Charles C. Wilson"
Аладдин,8.0,"Scott Weinger, Robin Williams, Linda Larkin, Jonathan Freeman, Frank Welker, Gilbert Gottfried, Douglas Seale, Charlie Adler, Jack Angel, Corey Burton, Philip L. Clarke, Jim Cummings, Jennifer Darling, Debi Derryberry, Bruce Gooch, Jerry Houser, Vera Lockwood, Sherry Lynn, Mickie McGowan, Patrick Pinney, Phil Proctor"
Потерянные невесты,8.4,"Nitanshi Goel, Pratibha Ranta, Sparsh Shrivastava, Chhaya Kadam, Ravi Kishan, Geeta Agrawal Sharma, Pankaj Sharma, Satendra Soni, Abeer Sandeep Jain, Rachna Gupta, Kirti Jain, Durgesh Kumar, Kanupriya Rishimum, Daood Hussain, Bhaskar Jha, Savita Malviya, Khusbhoo Chowbidkar, A M Dhannu Lal, Govind Lovaniya, Aman Shrivastava, Tapasya Ji, Arjun Singh, Ranjana Tiwari, Shivam Ghawariya, Bhagwat Kumbhar, Pranjal Pateriya, Samarth Mahor, Aadarsh, Balram Ji, Mohan Dewedi, Sanjay Kota, Rahul Rajawat, Atishay Akhil, Vasu Soni, Arun Gite, Ravi Kapadiya, Vivek Sawrikar, Meenu Kale, Abhay Shankar Dubey, Sanjay Dogra, Narendra Khatri, Kishore Soni, Gajanan, Shad Mohamad, Shiv Kumar Dubey, Sartaj Shad, Bharti, Sunil Pathak, Mahesh Parmar, Uddham Singh, Heeralal, Sundar Likhar, Ramswroop, Jasrat Singh Thakur, Mohammad, Hemant Soni, Sujeet Kumar, Aparna Upadhyay, Keshav Landge, Mahadev Parmar, Pranali Ugle, Shantanu Pandey"
Видимость,8.2,"Ajay Devgn, Shriya Saran, Tabu, Rajat Kapoor, Ishita Dutta, Mrunal Jadhav, Rishab Chadha, Prasanna Ketkar, Kamlesh Sawant, Yogesh Sonam, Yogesh Soman, Prathamesh Parab, Sharad Bhutadiya, Samar Parshuram, Ashish Warang, Anil Nagarkar, Tarun Shukla, Smita Inamdar, Sanjay M Bhatia, Mahesh Rale, Ajit Satbhai, Amruta Satbhai, Pradeep Sharma, Jalender Ghagre, Shiva Naik, Vikas Kumar, Anil Rasal, Rakesh Yadav, Sonika Chopra, Haji Karim, Rajesh More, Abhay Khadapkar, Sachin Pathak, Tanik Singh, Kishor Jayakar, Ratnesh Mani, Sarita Singh, Nishta, Manoj Mishra, Tagore Babu, Regidi Venkataramana Naidu, Jayram Behera, Nandkishor, Machhindra Bhaskar, Sailesh Sharma, Cyril Colaco, Dilip Angre, Sachin Gujjar, Vipin Kumar Singh, Divya Sresht, Rajkumar Yadav, Satish Trivedi, Manik Rao, Vignesh Shetty, Manoj Mishra, Vibhuti Chamria, Pritesh Shanbhag, Kirti Kolwankar, Divya Babbar, Ashok Kumar Beniwal, Arun Sakpal, Satish Deshmukh, Pradeep Dalvi, Anil Rabade, Sandeep Pandey, Lakhan Kachole, Sunil Pawar, Yogesh Joshi, Pankaj"
